Response,color terms,color terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
1.0,YELLOW,GREEN,response_keyboard,5f9eb578ae6f0845af58c930,2244.725000113249,1_2_ Color Testing Phase_ITALIAN,2215604.0
6.0,BLUE,PURPLE,response_keyboard,5f9eb578ae6f0845af58c930,313.85000003501773,1_2_ Color Testing Phase_ITALIAN,2215604.0
1.0,YELLOW,PURPLE,response_keyboard,5f9eb578ae6f0845af58c930,392.30000018142164,1_2_ Color Testing Phase_ITALIAN,2215604.0
3.0,RED,YELLOW,response_keyboard,5f9eb578ae6f0845af58c930,2161.2599999643858,1_2_ Color Testing Phase_ITALIAN,2215604.0
1.0,RED,GREEN,response_keyboard,5f9eb578ae6f0845af58c930,347.60500001721084,1_2_ Color Testing Phase_ITALIAN,2215604.0
6.0,YELLOW,ORANGE,response_keyboard,5f9eb578ae6f0845af58c930,373.1599999591708,1_2_ Color Testing Phase_ITALIAN,2215604.0
1.0,ORANGE,BLUE,response_keyboard,5f9eb578ae6f0845af58c930,340.87000018917024,1_2_ Color Testing Phase_ITALIAN,2215604.0
6.0,PURPLE,BLUE,response_keyboard,5f9eb578ae6f0845af58c930,310.2400000207126,1_2_ Color Testing Phase_ITALIAN,2215604.0
1.0,GREEN,ORANGE,response_keyboard,5f9eb578ae6f0845af58c930,278.7800000514835,1_2_ Color Testing Phase_ITALIAN,2215604.0
1.0,GREEN,PURPLE,response_keyboard,5f9eb578ae6f0845af58c930,302.53500002436334,1_2_ Color Testing Phase_ITALIAN,2215604.0
6.0,ORANGE,RED,response_keyboard,5f9eb578ae6f0845af58c930,281.48499992676085,1_2_ Color Testing Phase_ITALIAN,2215604.0
1.0,YELLOW,BLUE,response_keyboard,5f9eb578ae6f0845af58c930,1085.9699998982248,1_2_ Color Testing Phase_ITALIAN,2215604.0
6.0,ORANGE,YELLOW,response_keyboard,5f9eb578ae6f0845af58c930,323.03500012494624,1_2_ Color Testing Phase_ITALIAN,2215604.0
